Area Code (M49),Area,Year,avg_income_small,avg_income_large,small_scale_productivity,large_scale_productivity,undernourished_people,food_insecurity_people,local_breed,agriculture_gdp,agriculture_government,agriculture_orientation_government,ifpa_food_cpi
268,Georgia,2004,,,,,0.2,,7.0,19.04,1.45,0.08,
268,Georgia,2005,,,,,0.2,,7.0,17.15,1.96,0.11,
268,Georgia,2006,,,,,0.2,,17.0,13.0,2.15,0.17,
268,Georgia,2007,,,,,0.2,,17.0,10.68,1.37,0.13,
268,Georgia,2008,,,,,0.1,,17.0,9.44,1.38,0.15,
268,Georgia,2009,,,,,0.2,,17.0,9.41,1.14,0.12,
268,Georgia,2010,,,,,0.3,,17.0,8.45,0.54,0.06,1.94
268,Georgia,2011,,,,,0.3,,17.0,9.13,0.57,0.06,1.95
268,Georgia,2012,,,,,0.3,,17.0,8.18,3.01,0.37,-1.03
268,Georgia,2013,,,,,0.3,,17.0,8.62,2.48,0.29,-0.19
268,Georgia,2014,,,,,0.3,,17.0,8.53,3.32,0.39,0.2
268,Georgia,2015,,,,,0.2,969.7,17.0,7.81,2.72,0.35,-0.33
268,Georgia,2016,,,,,0.3,1026.2,17.0,7.3,2.29,0.31,-0.33
268,Georgia,2017,,,,,0.2,1071.7,17.0,6.24,1.89,0.3,-0.03
268,Georgia,2018,,,,,0.2,1153.8,17.0,6.76,1.77,0.26,-0.34
268,Georgia,2019,,,,,0.2,1189.9,17.0,6.5,2.23,0.34,0.86
268,Georgia,2020,1656.5,14445.78,14.54,45.11,0.2,1163.6,17.0,7.29,2.59,0.36,0.98
268,Georgia,2021,,,,,0.2,1088.8,17.0,6.12,2.89,0.47,0.14
268,Georgia,2022,,,,,0.1,960.0,17.0,5.76,3.65,0.63,0.9
268,Georgia,2023,,,,,,,40.0,,,,-0.47
268,Georgia,2024,,,,,,,40.0,,,,
270,Gambia,2001,,,,,0.3,,,29.83,1.89,0.06,
270,Gambia,2002,,,,,0.3,,,28.31,1.89,0.07,
270,Gambia,2003,,,,,0.3,,,31.38,1.89,0.06,
270,Gambia,2004,,,,,0.3,,,31.5,1.89,0.06,
270,Gambia,2005,,,,,0.3,,,32.09,1.89,0.06,
270,Gambia,2006,,,,,0.3,,,25.6,1.89,0.07,
270,Gambia,2007,,,,,0.2,,,23.57,1.89,0.08,
270,Gambia,2008,,,,,0.2,,,29.78,1.89,0.06,
270,Gambia,2009,,,,,0.2,,,31.73,1.88,0.06,
270,Gambia,2010,,,,,0.2,,,35.19,1.87,0.05,0.95
270,Gambia,2011,,,,,0.2,,,27.2,1.91,0.07,0.23
270,Gambia,2012,,,,,0.2,,,27.39,1.91,0.07,-0.66
270,Gambia,2013,,,,,0.2,,,26.22,1.88,0.07,-0.21
270,Gambia,2014,,,,,0.2,,,22.46,1.85,0.08,-0.13
270,Gambia,2015,,,,,0.3,,,22.21,1.8,0.08,0.24
270,Gambia,2016,,,,,0.3,669.1,,21.86,1.86,0.09,-0.33
270,Gambia,2017,,,,,0.3,691.3,,21.0,2.59,0.12,-0.79
270,Gambia,2018,,,,,0.3,734.7,,19.87,1.22,0.06,-1.84
270,Gambia,2019,,,,,0.4,782.0,,20.0,1.28,0.06,-1.32
270,Gambia,2020,,,,,0.4,836.8,,21.24,2.65,0.12,-0.11
270,Gambia,2021,,,,,0.5,905.5,,22.42,1.8,0.08,1.43
270,Gambia,2022,,,,,0.6,907.7,,22.55,1.87,0.08,1.71
270,Gambia,2023,,,,,,,,,,,2.6
275,Palestine,2000,,,,,,,,,,,
275,Palestine,2001,,,,,,,,8.47,,,
275,Palestine,2002,,,,,,,,8.03,,,
275,Palestine,2003,,,,,,,,6.98,,,
275,Palestine,2004,,,,,,,,11.14,,,
275,Palestine,2005,,,,,,,,8.99,0.78,0.09,
275,Palestine,2006,,,,,,,,11.39,0.67,0.06,
275,Palestine,2007,,,,,,,,8.93,0.8,0.09,
275,Palestine,2008,,,,,,,,10.13,0.79,0.08,
275,Palestine,2009,,,,,,,,10.02,0.61,0.06,
275,Palestine,2010,,,,,,,,9.0,0.76,0.08,-1.1
275,Palestine,2011,,,,,,,,8.34,0.75,0.09,-0.69
275,Palestine,2012,,,,,,,,8.11,0.73,0.09,-0.65
275,Palestine,2013,,,,,,,,7.6,0.71,0.09,-0.4
275,Palestine,2014,,,,,,,,7.84,0.74,0.09,-0.65
275,Palestine,2015,,,,,,,,7.41,1.14,0.15,0.36
275,Palestine,2016,,,,,,,,7.6,1.03,0.13,-0.63
275,Palestine,2017,,,,,,741.4000000000001,,7.04,0.8,0.11,-0.41
275,Palestine,2018,,,,,,774.9,,7.36,0.89,0.12,-0.02
275,Palestine,2019,,,,,,823.6,,7.05,0.96,0.14,0.75
275,Palestine,2020,,,,,,862.7,,7.1,0.77,0.11,-0.58
275,Palestine,2021,,,,,,878.5,2.0,7.17,0.73,0.1,-0.05
275,Palestine,2022,,,,,,881.3,2.0,7.12,0.77,0.11,1.09
275,Palestine,2023,,,,,,,2.0,,,,0.33
275,Palestine,2024,,,,,,,2.0,,,,
276,Germany,2000,,,,,,,302.0,,,,
276,Germany,2001,,,,,,,304.0,1.08,0.69,0.63,
276,Germany,2002,,,,,,,305.0,0.9,0.64,0.72,
276,Germany,2003,,,,,,,311.0,0.83,0.57,0.69,
276,Germany,2004,,,,,,,376.0,0.95,0.62,0.65,
276,Germany,2005,,,,,,,407.0,0.73,0.49,0.67,
276,Germany,2006,,,,,,,476.0,0.74,0.52,0.7,
276,Germany,2007,,,,,,,473.0,0.78,0.55,0.71,
276,Germany,2008,,,,,,,474.0,0.84,0.48,0.58,
276,Germany,2009,,,,,,,476.0,0.7,0.43,0.61,
276,Germany,2010,,,113.16,504.29,,,481.0,0.8,0.47,0.59,0.11
276,Germany,2011,,,,,,,481.0,0.91,0.51,0.56,0.17
276,Germany,2012,,,,,,,484.0,0.85,0.46,0.55,0.45
276,Germany,2013,,,111.51,582.99,,,479.0,0.94,0.44,0.47,0.83
276,Germany,2014,,,,,,,480.0,0.9,0.49,0.54,-0.55
276,Germany,2015,,,,,,2911.5,482.0,0.68,0.44,0.64,-0.36
276,Germany,2016,,,120.1,667.15,,2687.7,484.0,0.7,0.43,0.62,-0.23
276,Germany,2017,,,,,,2584.8,486.0,0.85,0.44,0.52,0.47
276,Germany,2018,,,,,,2524.8,488.0,0.69,0.46,0.66,-0.29
276,Germany,2019,,,,,,2450.3,484.0,0.78,0.43,0.55,-0.49
276,Germany,2020,,,94.0,657.63,,2506.1000000000004,487.0,0.75,0.39,0.52,0.74
276,Germany,2021,,,,,,2758.3,493.0,0.85,0.42,0.49,-0.42
276,Germany,2022,,,,,,2883.2,491.0,1.11,0.7,0.63,3.59
276,Germany,2023,,,,,,,491.0,,,,2.26
276,Germany,2024,,,,,,,491.0,,,,
288,Ghana,2000,,,,,,,11.0,,,,
288,Ghana,2001,,,,,3,,11.0,27.05,0.9,0.03,
288,Ghana,2002,,,,,2.8,,11.0,26.98,1.02,0.04,
288,Ghana,2003,,,,,2.7,,10.0,28.05,0.76,0.03,
288,Ghana,2004,,,,,2.6,,10.0,29.13,0.68,0.02,
288,Ghana,2005,,,,,2.5,,10.0,28.74,0.82,0.03,
288,Ghana,2006,,,,,2.4,,21.0,27.34,1.15,0.04,
288,Ghana,2007,,,,,2.2,,21.0,25.77,1.1,0.04,
288,Ghana,2008,,,,,2,,21.0,27.77,1.34,0.05,
288,Ghana,2009,,,,,1.7,,21.0,29.27,0.74,0.03,
288,Ghana,2010,,,,,1.8,,21.0,26.48,0.87,0.03,-2.34
288,Ghana,2011,,,,,1.9,,21.0,22.35,0.84,0.04,-0.6
288,Ghana,2012,,,,,2.1,,21.0,20.9,1.51,0.07,-2.31
288,Ghana,2013,1365.66,3453.86,,,2.2,,21.0,20.37,0.88,0.04,0.18
288,Ghana,2014,,,,,2.5,,21.0,19.58,0.69,0.04,-1.2
288,Ghana,2015,,,,,2.8,6772.5,21.0,19.98,0.76,0.04,-0.98
288,Ghana,2016,,,,,2.9,7397.7,21.0,20.84,0.6,0.03,-0.28
288,Ghana,2017,2303.34,6498.43,,,2.7,8161.6,21.0,19.56,0.71,0.04,0.66
288,Ghana,2018,,,,,2.4,7542.6,21.0,18.14,1.19,0.07,1.96
288,Ghana,2019,,,,,2.2,7487.9,21.0,17.32,0.83,0.05,1.27
288,Ghana,2020,,,,,1.9,7354.1,21.0,18.85,1.1,0.06,1.22
288,Ghana,2021,,,,,1.9,8003.6,21.0,19.71,1.21,0.06,0.79
288,Ghana,2022,,,,,2.1,8957.900000000001,21.0,18.78,0.44,0.02,1.14
288,Ghana,2023,,,,,,,21.0,,,,1.77
288,Ghana,2024,,,,,,,21.0,,,,
296,Kiribati,2000,,,,,,,,,,,
296,Kiribati,2001,,,,,<0.1,,,22.6,2.78,0.12,
296,Kiribati,2002,,,,,<0.1,,,21.82,3.02,0.14,
296,Kiribati,2003,,,,,<0.1,,,22.49,2.22,0.1,
296,Kiribati,2004,,,,,<0.1,,,22.99,1.91,0.08,
296,Kiribati,2005,,,,,<0.1,,,20.29,2.2,0.11,
296,Kiribati,2006,,,,,<0.1,,2.0,22.01,2.23,0.1,
296,Kiribati,2007,,,,,<0.1,,2.0,23.11,1.99,0.09,
296,Kiribati,2008,,,,,<0.1,,2.0,24.69,1.8,0.07,
296,Kiribati,2009,,,,,<0.1,,2.0,26.61,2.12,0.08,
296,Kiribati,2010,,,,,<0.1,,2.0,24.19,1.89,0.08,-1.14
296,Kiribati,2011,,,,,<0.1,,2.0,25.22,1.87,0.07,-0.42
296,Kiribati,2012,,,,,<0.1,,2.0,24.41,1.83,0.07,-0.55
296,Kiribati,2013,,,,,<0.1,,2.0,23.12,1.81,0.08,-0.27
296,Kiribati,2014,,,,,<0.1,,2.0,23.99,1.49,0.06,-0.16
296,Kiribati,2015,,,,,<0.1,,2.0,21.68,1.52,0.07,-0.01
296,Kiribati,2016,,,,,<0.1,,2.0,26.34,1.36,0.05,0.06
296,Kiribati,2017,,,,,<0.1,,2.0,30.5,1.33,0.04,0.47
296,Kiribati,2018,,,,,<0.1,,2.0,25.35,1.48,0.06,-0.15
296,Kiribati,2019,3300.27,14207.09,,,<0.1,,2.0,25.87,1.4,0.05,-0.01
296,Kiribati,2020,,,,,<0.1,,2.0,26.47,1.05,0.04,0.55
296,Kiribati,2021,,,,,<0.1,,2.0,23.11,1.24,0.05,0.2
296,Kiribati,2022,,,,,<0.1,,2.0,23.07,,,0.01
296,Kiribati,2023,,,,,,,2.0,,,,-0.24
296,Kiribati,2024,,,,,,,2.0,,,,
300,Greece,2000,,,,,,,20.0,,,,
300,Greece,2001,,,,,,,28.0,5.2,0.27,0.05,
300,Greece,2002,,,,,,,28.0,4.99,0.32,0.06,
300,Greece,2003,,,,,,,28.0,5.0,0.85,0.17,
300,Greece,2004,,,,,,,28.0,4.28,0.61,0.14,
300,Greece,2005,,,,,,,28.0,4.28,0.35,0.08,
300,Greece,2006,,,,,,,35.0,3.2,0.11,0.03,
300,Greece,2007,,,,,,,35.0,3.04,0.23,0.08,
300,Greece,2008,,,,,,,35.0,2.81,0.14,0.05,
300,Greece,2009,,,,,,,35.0,2.8,0.71,0.25,
300,Greece,2010,,,55.84,135.1,,,35.0,2.99,0.24,0.08,-4.33
300,Greece,2011,,,,,,,36.0,3.11,0.19,0.06,0.67
300,Greece,2012,,,,,,,36.0,3.44,0.22,0.06,0.2
300,Greece,2013,,,57.94,164.28,,,36.0,3.38,0.24,0.07,0.66
300,Greece,2014,,,,,,,36.0,3.58,0.33,0.09,0.04
300,Greece,2015,,,,,,1455.6,36.0,3.86,0.44,0.11,1.61
300,Greece,2016,,,61.3,158.88,,1508.0,36.0,3.52,0.5,0.14,-0.13
300,Greece,2017,,,,,,1516.2,36.0,3.86,0.48,0.13,-0.4
300,Greece,2018,,,,,,1211.1999999999998,36.0,3.64,0.53,0.15,-0.18
300,Greece,2019,,,,,,784.0999999999999,36.0,3.81,0.5,0.13,-0.22
300,Greece,2020,,,42.83,148.04,,612.8,37.0,4.24,0.8,0.19,1.09
300,Greece,2021,,,,,,564.4000000000001,37.0,3.87,0.61,0.16,-0.24
300,Greece,2022,,,,,,574.1,37.0,3.92,0.59,0.15,0.88
300,Greece,2023,,,,,,,37.0,,,,2.54
300,Greece,2024,,,,,,,37.0,,,,
304,Greenland,2000,,,,,,,1.0,,,,
304,Greenland,2001,,,,,,,1.0,,,,
304,Greenland,2002,,,,,,,1.0,,,,
304,Greenland,2003,,,,,,,1.0,,,,
304,Greenland,2004,,,,,,,1.0,,,,
304,Greenland,2005,,,,,,,1.0,,,,
304,Greenland,2006,,,,,,,1.0,,,,
304,Greenland,2007,,,,,,,1.0,,,,
304,Greenland,2008,,,,,,,1.0,,,,
304,Greenland,2009,,,,,,,1.0,,,,
304,Greenland,2010,,,,,,,1.0,,,,0.09
304,Greenland,2011,,,,,,,1.0,,,,0.16
304,Greenland,2012,,,,,,,1.0,,,,-0.96
304,Greenland,2013,,,,,,,1.0,,,,-0.02
304,Greenland,2014,,,,,,,1.0,,,,0.26
304,Greenland,2015,,,,,,,1.0,,,,0.4
304,Greenland,2016,,,,,,,1.0,,,,1.03
304,Greenland,2017,,,,,,,1.0,,,,0.15
304,Greenland,2018,,,,,,,1.0,,,,-0.39
304,Greenland,2019,,,,,,,1.0,,,,-0.87
304,Greenland,2020,,,,,,,1.0,,,,-0.86
304,Greenland,2021,,,,,,,1.0,,,,-0.05
304,Greenland,2022,,,,,,,1.0,,,,1.21
304,Greenland,2023,,,,,,,1.0,,,,-0.4
304,Greenland,2024,,,,,,,1.0,,,,
308,Grenada,2000,,,,,,,,,,,
308,Grenada,2001,,,,,,,,5.37,,,
308,Grenada,2002,,,,,,,,6.29,,,
308,Grenada,2003,,,,,,,,5.87,,,
308,Grenada,2004,,,,,,,,5.01,,,
308,Grenada,2005,,,,,,,,2.97,,,
308,Grenada,2006,,,,,,,1.0,3.89,,,
308,Grenada,2007,,,,,,,1.0,3.56,,,
308,Grenada,2008,,,,,,,1.0,3.77,,,
308,Grenada,2009,,,,,,,1.0,4.63,,,
308,Grenada,2010,,,,,,,1.0,4.51,,,-0.77
308,Grenada,2011,,,,,,,1.0,4.45,,,-0.14
308,Grenada,2012,,,,,,,1.0,4.83,1.59,0.33,-0.54
308,Grenada,2013,,,,,,,1.0,4.84,1.75,0.36,0.03
308,Grenada,2014,,,,,,,1.0,6.1,3.6,0.59,0.13
308,Grenada,2015,,,,,,,1.0,7.43,3.48,0.47,-0.26
308,Grenada,2016,,,,,,,1.0,6.21,3.15,0.51,-2.19
308,Grenada,2017,,,,,,,1.0,5.37,1.47,0.27,-0.12
308,Grenada,2018,,,,,,,1.0,5.21,1.61,0.31,-0.07
308,Grenada,2019,,,,,,,1.0,4.68,1.3,0.28,-0.08
308,Grenada,2020,,,,,,,1.0,4.9,1.48,0.3,0.62
308,Grenada,2021,,,,,,,1.0,5.16,1.57,0.3,0.0
308,Grenada,2022,,,,,,,1.0,4.18,1.19,0.29,1.3
308,Grenada,2023,,,,,,,1.0,,,,1.3
308,Grenada,2024,,,,,,,1.0,,,,
312,Guadeloupe,2010,,,,,,,,,,,-1.16
312,Guadeloupe,2011,,,,,,,,,,,-1.21
312,Guadeloupe,2012,,,,,,,,,,,0.92
312,Guadeloupe,2013,,,,,,,,,,,0.51
312,Guadeloupe,2014,,,,,,,,,,,0.01
312,Guadeloupe,2015,,,,,,,,,,,0.9
312,Guadeloupe,2016,,,,,,,,,,,0.33
312,Guadeloupe,2017,,,,,,,,,,,0.11
312,Guadeloupe,2018,,,,,,,,,,,0.11
312,Guadeloupe,2019,,,,,,,,,,,-0.22
312,Guadeloupe,2020,,,,,,,,,,,0.65
312,Guadeloupe,2021,,,,,,,,,,,-1.93
312,Guadeloupe,2022,,,,,,,,,,,0.95
312,Guadeloupe,2023,,,,,,,,,,,3.0
316,Guam,2000,,,,,,,3.0,,,,
316,Guam,2001,,,,,,,3.0,,,,
316,Guam,2002,,,,,,,3.0,,,,
316,Guam,2003,,,,,,,3.0,,,,
316,Guam,2004,,,,,,,3.0,,,,
316,Guam,2005,,,,,,,3.0,,,,
316,Guam,2006,,,,,,,5.0,,,,
316,Guam,2007,,,,,,,5.0,,,,
316,Guam,2008,,,,,,,5.0,,,,
316,Guam,2009,,,,,,,5.0,,,,
316,Guam,2010,,,,,,,5.0,,,,-0.88
316,Guam,2011,,,,,,,5.0,,,,0.22
316,Guam,2012,,,,,,,5.0,,,,1.12
316,Guam,2013,,,,,,,5.0,,,,0.84
316,Guam,2014,,,,,,,5.0,,,,0.91
316,Guam,2015,,,,,,,5.0,,,,1.85
316,Guam,2016,,,,,,,5.0,,,,-3.07
316,Guam,2017,,,,,,,5.0,,,,-1.02
316,Guam,2018,,,,,,,5.0,,,,0.15
316,Guam,2019,,,,,,,5.0,,,,-0.54
316,Guam,2020,,,,,,,5.0,,,,0.46
316,Guam,2021,,,,,,,5.0,,,,0.54
316,Guam,2022,,,,,,,5.0,,,,0.63
316,Guam,2023,,,,,,,5.0,,,,-0.3
316,Guam,2024,,,,,,,5.0,,,,
320,Guatemala,2000,,,,,,,3.0,,,,
320,Guatemala,2001,,,,,2.7,,3.0,13.58,2.98,0.22,
320,Guatemala,2002,,,,,2.5,,3.0,13.58,2.75,0.2,
320,Guatemala,2003,,,,,2.4,,3.0,12.91,3.28,0.25,
320,Guatemala,2004,,,,,2.5,,3.0,12.53,3.27,0.26,
320,Guatemala,2005,,,,,2.5,,3.0,12.07,2.98,0.25,
320,Guatemala,2006,,,,,2.4,,21.0,10.97,2.83,0.26,
320,Guatemala,2007,,,,,2.5,,21.0,11.15,2.4,0.22,
320,Guatemala,2008,,,,,2.5,,21.0,10.86,2.5,0.23,
320,Guatemala,2009,,,,,2.5,,21.0,11.35,1.43,0.13,
320,Guatemala,2010,,,,,2.3,,21.0,10.77,2.06,0.19,-2.17
320,Guatemala,2011,2052.65,3446.93,,,2.3,,21.0,10.79,2.12,0.2,1.17
320,Guatemala,2012,,,,,2.4,,21.0,10.28,2.78,0.27,0.47
320,Guatemala,2013,,,,,2.5,,21.0,10.36,2.41,0.23,0.71
320,Guatemala,2014,2990.84,12042.59,,,2.5,,21.0,10.07,2.36,0.23,0.61
320,Guatemala,2015,,,,,2.5,4364.6,21.0,9.97,1.12,0.11,1.59
320,Guatemala,2016,,,,,2.4,4642.799999999999,21.0,9.66,1.19,0.12,0.4
320,Guatemala,2017,,,,,2.4,4687.4,21.0,9.7,1.49,0.15,0.26
320,Guatemala,2018,,,,,2.4,4995.4,21.0,9.44,1.49,0.16,-0.33
320,Guatemala,2019,,,,,2.4,5619.8,21.0,9.41,1.19,0.13,-0.2
320,Guatemala,2020,,,,,2.4,6467.5,21.0,9.9,0.76,0.08,-0.09
320,Guatemala,2021,,,,,2.3,7081.799999999999,21.0,9.4,0.82,0.09,-1.39
320,Guatemala,2022,,,,,2.3,7232.2,21.0,9.4,0.98,0.1,-0.38
320,Guatemala,2023,,,,,,,21.0,,,,0.25
320,Guatemala,2024,,,,,,,21.0,,,,
324,Guinea,2000,,,,,,,5.0,,,,
324,Guinea,2001,,,,,1.5,,5.0,21.93,,,
324,Guinea,2002,,,,,1.5,,5.0,21.63,,,
324,Guinea,2003,,,,,1.5,,5.0,13.48,,,
324,Guinea,2004,,,,,1.5,,5.0,15.12,,,
324,Guinea,2005,,,,,1.5,,5.0,14.44,,,
324,Guinea,2006,,,,,1.6,,6.0,15.58,,,
324,Guinea,2007,,,,,1.6,,6.0,16.82,,,
324,Guinea,2008,,,,,1.7,,6.0,15.98,,,
324,Guinea,2009,,,,,1.8,,6.0,16.36,,,
324,Guinea,2010,,,,,1.8,,6.0,17.48,,,0.82
324,Guinea,2011,,,,,1.7,,6.0,16.07,,,0.75
324,Guinea,2012,,,,,1.6,,6.0,16.83,,,-1.22
324,Guinea,2013,,,,,1.5,,6.0,17.55,5.52,0.31,-0.54
324,Guinea,2014,,,,,1.5,,6.0,17.52,6.04,0.34,-0.6
324,Guinea,2015,,,,,1.5,,6.0,18.48,4.93,0.27,0.27
324,Guinea,2016,,,,,1.6,,6.0,17.59,4.08,0.23,0.46
324,Guinea,2017,,,,,1.6,,6.0,20.53,1.91,0.09,0.77
324,Guinea,2018,,,,,1.6,,6.0,22.33,3.25,0.15,0.06
324,Guinea,2019,,,,,1.5,,6.0,26.43,3.82,0.14,-0.27
324,Guinea,2020,,,,,1.4,,6.0,25.78,3.61,0.14,-0.23
324,Guinea,2021,,,,,1.3,,6.0,25.38,,,0.11
324,Guinea,2022,,,,,1.4,,6.0,25.38,,,0.74
324,Guinea,2023,,,,,,,6.0,,,,1.97
324,Guinea,2024,,,,,,,6.0,,,,
328,Guyana,2000,,,,,,,,,,,
328,Guyana,2001,,,,,<0.1,,,27.04,,,
328,Guyana,2002,,,,,<0.1,,,30.4,,,
328,Guyana,2003,,,,,<0.1,,,34.38,,,
328,Guyana,2004,,,,,<0.1,,,36.26,3.47,0.1,
328,Guyana,2005,,,,,<0.1,,,34.63,4.59,0.13,
328,Guyana,2006,,,,,<0.1,,11.0,34.0,5.38,0.16,
328,Guyana,2007,,,,,<0.1,,11.0,30.38,5.11,0.17,
328,Guyana,2008,,,,,<0.1,,11.0,31.73,4.54,0.14,
328,Guyana,2009,,,,,<0.1,,11.0,29.42,5.36,0.18,
328,Guyana,2010,,,,,<0.1,,11.0,28.53,6.51,0.23,
328,Guyana,2011,,,,,<0.1,,11.0,25.68,7.2,0.28,
328,Guyana,2012,,,,,<0.1,,11.0,25.44,8.9,0.35,
328,Guyana,2013,,,,,<0.1,,11.0,25.65,9.85,0.38,
328,Guyana,2014,,,,,<0.1,,11.0,24.59,9.42,0.38,
328,Guyana,2015,,,,,<0.1,,11.0,25.44,12.67,0.5,
328,Guyana,2016,,,,,<0.1,,11.0,20.39,10.13,0.5,
328,Guyana,2017,,,,,<0.1,,11.0,22.76,8.9,0.39,
328,Guyana,2018,,,,,<0.1,,11.0,19.54,9.7,0.5,
328,Guyana,2019,,,,,<0.1,,11.0,17.6,7.74,0.44,
328,Guyana,2020,,,,,<0.1,,11.0,16.85,7.02,0.42,
328,Guyana,2021,,,,,,,11.0,13.49,,,
328,Guyana,2022,,,,,,,11.0,8.87,,,
328,Guyana,2023,,,,,,,11.0,,,,
328,Guyana,2024,,,,,,,11.0,,,,
332,Haiti,2000,,,,,,,,,,,
332,Haiti,2001,,,,,4.1,,,16.38,2.38,0.15,
332,Haiti,2002,,,,,4.3,,,15.54,2.36,0.15,
332,Haiti,2003,,,,,4.5,,,16.35,2.33,0.14,
332,Haiti,2004,,,,,4.6,,,15.6,2.34,0.15,
332,Haiti,2005,,,,,4.6,,,17.58,2.38,0.14,
332,Haiti,2006,,,,,4.6,,9.0,17.7,2.42,0.14,
332,Haiti,2007,,,,,4.5,,9.0,19.08,2.43,0.13,
332,Haiti,2008,,,,,4.4,,9.0,18.52,2.3,0.12,
332,Haiti,2009,,,,,4.2,,9.0,18.42,2.07,0.11,
332,Haiti,2010,,,,,4,,9.0,20.22,2.41,0.12,-0.82
332,Haiti,2011,,,,,4,,9.0,20.04,2.84,0.14,0.28
332,Haiti,2012,,,,,4.1,,9.0,19.47,2.42,0.12,0.07
332,Haiti,2013,,,,,4,,9.0,19.23,2.08,0.11,0.12
332,Haiti,2014,,,,,4,,9.0,17.81,2.33,0.13,-0.43
332,Haiti,2015,,,,,4,5746.3,9.0,17.24,1.43,0.08,0.2
332,Haiti,2016,,,,,4.2,5861.0,9.0,18.09,1.07,0.06,0.39
332,Haiti,2017,,,,,4.4,5973.299999999999,9.0,18.9,8.87,0.47,0.07
332,Haiti,2018,,,,,4.6,6081.9,9.0,18.76,2.14,0.11,0.51
332,Haiti,2019,,,,,4.9,6187.8,9.0,19.41,3.02,0.16,1.3
332,Haiti,2020,,,,,5.1,6277.6,9.0,19.08,3.64,0.19,1.37
332,Haiti,2021,,,,,5.5,6396.5,9.0,20.62,1.5,0.07,0.55
332,Haiti,2022,,,,,5.8,6519.0,9.0,20.21,1.16,0.06,-0.35
332,Haiti,2023,,,,,,,9.0,,,,-0.78
332,Haiti,2024,,,,,,,9.0,,,,
340,Honduras,2000,,,,,,,1.0,,,,
340,Honduras,2001,,,,,1.5,,1.0,13.17,5.24,0.4,
340,Honduras,2002,,,,,1.4,,1.0,12.18,5.01,0.41,
340,Honduras,2003,,,,,1.5,,1.0,11.61,4.4,0.38,
340,Honduras,2004,,,,,1.6,,1.0,12.17,4.26,0.35,
340,Honduras,2005,,,,,1.6,,1.0,12.47,4.25,0.34,
340,Honduras,2006,,,,,1.6,,21.0,11.86,3.11,0.26,
340,Honduras,2007,,,,,1.6,,21.0,11.91,3.34,0.28,
340,Honduras,2008,,,,,1.6,,21.0,12.15,3.23,0.27,
340,Honduras,2009,,,,,1.5,,21.0,10.83,2.82,0.26,
340,Honduras,2010,,,,,1.3,,21.0,11.59,2.32,0.2,-1.72
340,Honduras,2011,,,,,1.2,,21.0,14.22,2.13,0.15,-0.2
340,Honduras,2012,,,,,1.2,,21.0,13.57,1.86,0.14,-0.33
340,Honduras,2013,,,,,1.3,,21.0,12.19,2.43,0.2,0.23
340,Honduras,2014,,,,,1.4,,21.0,12.54,1.61,0.13,0.47
340,Honduras,2015,,,,,1.4,2543.7,21.0,12.22,1.67,0.14,0.07
340,Honduras,2016,,,,,1.4,2600.3,21.0,12.05,1.99,0.17,-0.61
340,Honduras,2017,,,,,1.3,2657.2,21.0,12.67,1.94,0.15,-0.52
340,Honduras,2018,,,,,1.3,2710.7,21.0,11.61,1.84,0.16,-0.1
340,Honduras,2019,,,,,1.4,3105.5,21.0,10.75,2.71,0.25,-0.45
340,Honduras,2020,,,,,1.6,3477.8999999999996,21.0,12.12,1.79,0.15,0.84
340,Honduras,2021,,,,,1.9,3999.9,21.0,11.04,2.26,0.2,-0.08
340,Honduras,2022,,,,,2.1,4084.4,21.0,12.57,2.53,0.2,2.12
340,Honduras,2023,,,,,,,21.0,,,,1.29
340,Honduras,2024,,,,,,,21.0,,,,
344,"China, Hong Kong SAR",2001,,,,,,,,0.09,,,
344,"China, Hong Kong SAR",2002,,,,,,,,0.09,0.12,1.35,
344,"China, Hong Kong SAR",2003,,,,,,,,0.08,0.11,1.49,
344,"China, Hong Kong SAR",2004,,,,,,,,0.07,0.13,1.85,
344,"China, Hong Kong SAR",2005,,,,,,,,0.07,0.12,1.82,
344,"China, Hong Kong SAR",2006,,,,,,,,0.06,0.24,3.77,
344,"China, Hong Kong SAR",2007,,,,,,,,0.06,0.42,6.89,
344,"China, Hong Kong SAR",2008,,,,,,,,0.05,0.23,4.2,
344,"China, Hong Kong SAR",2009,,,,,,,,0.07,0.15,2.29,
344,"China, Hong Kong SAR",2010,,,,,,,,0.05,0.14,2.66,
344,"China, Hong Kong SAR",2011,,,,,,,,0.05,0.14,2.95,
344,"China, Hong Kong SAR",2012,,,,,0.2,,,0.05,0.38,6.91,
344,"China, Hong Kong SAR",2013,,,,,0.2,,,0.06,0.14,2.46,
344,"China, Hong Kong SAR",2014,,,,,0.2,,,0.07,0.14,2.07,
344,"China, Hong Kong SAR",2015,,,,,,,,0.07,0.12,1.81,
344,"China, Hong Kong SAR",2016,,,,,,,,0.08,0.12,1.59,
344,"China, Hong Kong SAR",2017,,,,,,,,0.07,0.13,2.07,
344,"China, Hong Kong SAR",2018,,,,,,,,0.06,0.16,2.52,
344,"China, Hong Kong SAR",2019,,,,,,,,0.07,0.15,2.05,
344,"China, Hong Kong SAR",2020,,,,,,,,0.1,0.14,1.41,
344,"China, Hong Kong SAR",2021,,,,,,,,0.09,0.17,1.84,
344,"China, Hong Kong SAR",2022,,,,,,,,0.1,0.15,1.5,
